LOC105665897	XM_048407609.1
LOC100649007	XM_048405997.1
LOC100642979	XM_003401590.4
LOC100648813	XM_048412325.1,XM_012316259.3
LOC125385461	XM_048407607.1
LOC100644416	XM_003400303.4
LOC100646392	XM_003401775.4
LOC100649786	XM_003401323.3
LOC100649388	XM_003398661.4,XM_048410168.1
LOC100651204	XM_003396975.4
LOC100647213	XM_003394198.4
LOC100646658	XM_020863842.2,XM_012309665.3,XM_012309664.3,XM_048407276.1,XM_012309666.3
LOC100643135	XM_012315659.3
LOC100643311	XM_003392980.4
LOC100644972	XM_048410033.1,XM_048410032.1,XM_012313900.3,XM_048410034.1,XM_012313903.3,XM_003399030.4,XM_012313904.3
LOC105666474	XM_048411999.1,XM_012316290.3
LOC100642332	XM_012310395.3,XM_012310394.3,XM_012310393.3,XM_012310396.3,XM_048407106.1,XM_048407105.1,XM_020863799.2,XM_020863798.2,XM_020863797.2,XM_020863801.2,XM_020863800.2
LOC100648279	XM_003396626.4,XM_012310338.3
LOC125386137	XM_048411151.1
LOC100647074	XM_048409861.1,XM_048409860.1
LOC100645679	XM_003396520.4,XM_012310779.3
LOC100646064	XM_020864463.2
LOC100647433	XM_020865863.2
LOC100648847	XM_020864990.2
LOC100649579	XM_003396722.4,XM_003396723.4
LOC100648376	XM_012317474.2
LOC125386054	XM_048410694.1
LOC100650271	XM_003394534.4
LOC100648778	XM_020868576.2,XM_020868582.2
LOC100650042	XM_048407938.1
LOC100642583	XM_003400453.4
LOC100652332	XM_003402760.4
LOC100642425	XM_003401825.4,XM_012317904.3,XM_048413306.1
LOC125386668	XM_048413677.1
LOC100651035	XM_012308211.3
LOC100646077	XM_003400730.4,XM_048411820.1
LOC100643456	XM_048409283.1,XM_003398537.4
LOC100647067	XM_012310971.3,XM_003397025.4,XM_048408259.1
LOC100644380	XM_003401443.4
LOC125387134	XM_048414291.1,XM_048414290.1,XM_048414292.1
LOC100645480	XM_048414475.1
LOC100648619	XM_012317553.3
LOC100650262	XM_003402747.4
LOC100645219	XM_003400722.4
LOC125384625	XM_048412761.1
LOC100642384	XM_003400452.4
LOC100648141	XM_012314011.3
LOC100645451	XM_003397414.3
LOC100646160	XM_048412600.1,XM_048412602.1,XM_048412608.1,XM_012317225.3,XM_048412601.1,XM_048412597.1,XM_048412603.1,XM_048412598.1,XM_048412599.1,XM_048412606.1,XM_048412605.1,XM_048412604.1,XM_048412607.1
LOC100650840	XM_048404713.1
LOC100647673	XM_020866536.2,XM_012316413.3
LOC110119554	XM_020864481.2
LOC100644236	XM_003392827.4
LOC100646156	XM_020866386.2
LOC100644614	XM_048410511.1,XM_048410512.1
LOC100643749	XM_003402229.4
LOC100643053	XM_003398690.4
LOC105665866	XM_012309751.3,XM_012309750.3,XM_012309752.3,XM_048407352.1
LOC100650826	XM_012318273.3
LOC100650568	XM_048409420.1,XM_020864873.2,XM_020864871.2,XM_020864872.2
LOC100649447	XM_003395093.4
LOC100650808	XM_003395595.4,XM_003395596.4
LOC100646215	XM_003393162.4
LOC100644047	XM_003392906.4,XM_020863766.2
LOC100646322	XM_020867499.2,XM_020867500.2
LOC105667204	XM_012321332.2,XM_012321330.2,XM_012321329.3
LOC100647036	XM_012312881.3,XM_048409039.1
LOC100651464	XM_003400848.4
LOC105666319	XM_012314529.3
LOC100650964	XM_003397541.4
LOC100646702	XM_012308387.3
LOC105665924	XM_012310299.3
LOC100652147	XM_048409450.1
LOC100651168	XM_020864904.2,XM_003398265.3,XM_048409738.1
LOC100648755	XM_020864390.2,XM_012312305.3
LOC100651742	XM_003402979.3
LOC100649233	XM_012316208.3,XM_003400587.4
LOC100650735	XM_003399075.3
LOC105666676	XM_020867395.2
LOC100645797	XM_012310792.3,XM_012310791.3,XM_012310790.3
LOC100647701	XM_012314456.3
LOC100643223	XM_048413727.1,XM_012318065.3
LOC100644267	XM_020866371.2,XM_012316000.3,XM_020866372.2
LOC100647321	XM_003401781.4,XM_012317826.3,XM_048413224.1
LOC100642610	XM_012312836.2,XM_048409190.1,XM_048409191.1,XM_048409192.1
LOC100643460	XM_048411563.1
LOC100648382	XM_003403113.4
LOC100647665	XM_003399051.4
LOC100648533	XM_012315420.3
LOC100647941	XM_003400412.4,XM_012315851.3,XM_048411745.1
LOC100648970	XM_048404191.1,XM_048404184.1,XM_048404185.1,XM_048404186.1,XM_048404188.1,XM_048404189.1,XM_048404190.1
LOC100646675	XM_003399920.4
LOC100651637	XM_003395191.4
LOC100652113	XM_048406269.1,XM_048406270.1,XM_048406265.1,XM_048406268.1,XM_020862975.2,XM_003395280.4,XM_048406266.1,XM_048406262.1,XM_048406263.1,XM_048406264.1,XM_048406267.1,XM_020862976.2,XM_020862977.2,XM_020862978.2
LOC100644013	XM_020863260.2,XM_020863259.2
LOC100643654	XM_003397322.4,XM_012311271.3
LOC125384788	XM_048404688.1
LOC100642841	XM_003395528.4,XM_048406115.1
LOC100644274	XM_020867511.2,XM_012318287.2,XM_003402077.3
LOC100643068	XM_048408538.1
LOC100649413	XM_003396551.4
LOC100649772	XM_012310806.3
LOC100650553	XM_012320167.3,XM_003393825.4
LOC100651902	XM_003402218.4
LOC100651681	XM_012309868.3,XM_012309869.3,XM_012309866.3,XM_003396252.4
LOC105666216	XM_012313438.3
LOC100642495	XM_012312986.3
LOC100648334	XM_003399451.4
LOC100642270	XM_003402371.4,XM_003402370.4
LOC100651650	XM_048409478.1
LOC100644783	XM_012317008.3,XM_048412384.1,XM_048412385.1,XM_003401201.4
LOC100646942	XM_012321029.3,XM_003394432.4,XM_012321030.3,XM_012321031.3
LOC100643909	XM_003401033.4
LOC100651153	XM_003394619.4
LOC100650977	XM_020866252.2,XM_012315615.3,XM_048411338.1,XM_012315619.3,XM_048411333.1,XM_048411331.1,XM_048411335.1,XM_012315613.3,XM_048411334.1,XM_012315620.3,XM_048411336.1,XM_048411332.1
LOC125387176	XM_048414473.1
LOC100645865	XM_020868457.2,XM_048404234.1,XM_048404235.1,XM_003394423.4,XM_020868458.2
LOC100651477	XM_048414525.1,XM_003393830.3
LOC100646435	XM_012315755.3
LOC100645505	XM_048413300.1,XM_012317557.3,XM_003401608.4,XM_012317556.3
LOC100649761	XM_020868567.2,XM_012320470.3,XM_048404097.1,XM_012320472.3
LOC100643248	XM_012313226.3
LOC105666207	XM_012313381.3
LOC100650354	XM_012313810.3,XM_048405964.1,XM_012313819.3,XM_048405966.1,XM_048405930.1,XM_012313802.3,XM_048405946.1,XM_048405941.1,XM_048405951.1,XM_048405957.1,XM_012313798.3,XM_012313772.3,XM_012313765.3,XM_020863016.2,XM_048405918.1,XM_020863023.2,XM_048405899.1,XM_020863017.2,XM_048405912.1,XM_012313787.3,XM_012313760.3,XM_012313823.3,XM_020863038.2,XM_048405978.1,XM_020863035.2
LOC100650596	XM_003394380.4
LOC100642689	XM_048406884.1,XM_048406888.1,XM_048406889.1,XM_048406886.1,XM_048406885.1,XM_048406887.1,XM_012309273.3
LOC100646646	XM_012319909.3
LOC100646004	XM_003399676.4,XM_003399675.4
LOC100649673	XM_003402199.4,XM_003402198.4
LOC100651849	XM_012315097.3
LOC105665898	XM_012310083.3
LOC100651264	XM_003401010.4
LOC100649170	XM_048405793.1
LOC105666351	XM_012315035.3,XM_048410800.1,XM_012315036.3,XM_020866080.2,XM_020866081.2
LOC100646415	XM_048407698.1,XM_012310318.3
LOC100643040	XM_003395860.4
LOC100643585	XM_048410596.1,XM_048410595.1,XM_003399177.4,XM_012313574.3,XM_003399176.4
LOC100643842	XM_012314886.3,XM_012314881.3
LOC105667108	XM_012320326.3
LOC100644033	XM_012315663.3
LOC100645989	XM_048407707.1,XM_003396369.4,XM_048407706.1
LOC100652133	XM_003399723.4,XM_012314954.3,XM_003399722.4,XM_020865953.2
LOC100651617	XM_020866774.2
LOC100651196	XM_048405691.1,XM_048405692.1,XM_012308865.3,XM_048405693.1
LOC110119152	XM_020864453.2
LOC100649067	XM_048409317.1,XM_003398498.4,XM_012312907.3
LOC100648513	XM_012310351.3,XM_003396629.4,XM_012310352.3,XM_012310350.3
LOC100644467	XM_048406427.1
LOC100651606	XM_012311359.3
LOC110119308	XM_048405720.1
LOC100644901	XM_003399109.4
LOC100644682	XM_003396842.4
LOC100643260	XM_048412770.1
LOC100649433	XM_012319788.3,XM_012319787.3,XM_003403122.4
LOC100646569	XM_003402866.4
LOC100651044	XM_048408475.1,XM_048408469.1,XM_012312331.3,XM_048408473.1,XM_048408470.1,XM_012312329.3,XM_012312328.3,XM_012312326.3,XM_048408471.1,XM_048408467.1,XM_048408468.1,XM_012312330.3,XM_048408476.1,XM_048408472.1,XM_048408474.1,XM_048408477.1
LOC100651628	XM_003403057.4
LOC100645367	XM_003395062.4
LOC100643423	XM_020866600.2
LOC100647579	XM_012310468.3
LOC100646603	XM_003400974.4,XM_012316758.3
LOC100650540	XM_003400840.4,XM_012316407.3
LOC100649074	XM_003402739.4
LOC100646690	XM_003402867.3
LOC100648995	XM_048410987.1
LOC100644741	XM_012317810.3,XM_012317809.3,XM_003401760.4
LOC100643144	XM_048414190.1,XM_048414239.1,XM_048414171.1
LOC125386559	XM_048413346.1
LOC125385286	XM_048406631.1,XM_048406630.1,XM_048406632.1
LOC100650202	XM_020863866.2,XM_012310498.3
LOC100642630	XM_012320496.3,XM_020868419.2
LOC100645374	XM_048407459.1,XM_048407457.1,XM_048407461.1,XM_048407473.1,XM_048407470.1,XM_048407460.1,XM_048407471.1,XM_048407468.1,XM_048407462.1,XM_048407463.1,XM_048407456.1,XM_048407455.1,XM_048407472.1,XM_048407464.1,XM_048407465.1,XM_048407466.1,XM_048407467.1
LOC100647786	XM_048412219.1,XM_012315773.3,XM_048412222.1,XM_048412221.1,XM_048412220.1,XM_048412223.1
LOC100645957	XM_003399037.4
LOC100646100	XM_020868522.2,XM_048404117.1,XM_020868525.2,XM_012320970.3
LOC100647388	XM_003398484.4,XM_012312886.3
LOC100646193	XM_003399434.4
LOC100650715	XM_003393744.4
LOC100644474	XM_012310847.3,XM_012310859.3,XM_048406060.1,XM_048406066.1,XM_048406053.1,XM_048406055.1
LOC100649213	XM_012310495.3,XM_012310492.3,XM_012310493.3
LOC100643096	XM_003400617.4
LOC105666972	XM_048413587.1
LOC100642470	XM_012317693.3,XM_003401666.4,XM_012317692.3,XM_012317694.3,XM_012317696.3,XM_020867251.2
LOC100647007	XM_020867878.2
LOC100644178	XM_003397888.4
LOC100645091	XM_048410345.1
LOC100647983	XM_012312688.3,XM_003398320.4
LOC100651140	XM_020866903.2,XM_020866904.2
LOC100652078	XM_003397146.4,XM_012311144.3
LOC105666416	XM_048411586.1,XM_048411587.1
LOC100642295	XM_012315110.3,XM_048410959.1,XM_048410960.1,XM_003399807.4
LOC100644634	XM_003395055.4,XM_020862692.2,XM_012308144.3
LOC100649391	XM_012316496.3
LOC105666961	XM_048413930.1,XM_048413929.1
LOC100645573	XM_012316183.3,XM_003400559.4
LOC100651643	XM_003397144.4,XM_012311138.3
LOC105666339	XM_020865756.2,XM_020865758.2
LOC100643448	XM_003396185.4
LOC100649879	XM_048406373.1,XM_020863517.2,XM_048406374.1
LOC100648547	XM_003393807.4,XM_012319945.3,XM_012319949.3
LOC105666645	XM_012318083.3
LOC100645930	XM_048413335.1
LOC100647016	XM_003394749.4,XM_012307738.3
LOC100642657	XM_020866280.2,XM_048411260.1,XM_020866281.2
LOC100651277	XM_012321103.3,XM_048414764.1,XM_012321104.3,XM_003394620.4
LOC100650085	XM_003397858.3
LOC100642883	XM_012310918.3,XM_012310920.3,XM_003396990.4,XM_048408140.1,XM_048408139.1,XM_048408138.1
LOC100647277	XM_003400814.3
LOC100649666	XM_048404421.1
LOC100652226	XM_048405270.1,XM_003394710.3,XM_020862744.2
LOC100651016	XM_048411518.1,XM_048411517.1,XM_048411512.1,XM_012315435.3,XM_048411513.1,XM_048411516.1,XM_048411514.1,XM_048411515.1
LOC100646267	XM_003398713.4,XM_012313180.3
LOC100652208	XM_048411059.1,XM_048411050.1,XM_048411052.1,XM_020865951.2,XM_048411055.1,XM_048411054.1,XM_048411056.1,XM_048411058.1,XM_048411051.1,XM_048411060.1,XM_048411057.1
LOC100650870	XM_012319979.3,XM_048409633.1,XM_048409632.1
LOC100647643	XM_003402259.4,XM_048406426.1,XM_012318462.3
LOC100650525	XM_012309730.3
LOC100650483	XM_003396161.4
LOC100648171	XM_020865202.2,XM_003398408.4
LOC100647140	XM_048405329.1,XM_003395074.4,XM_048405327.1,XM_048405328.1
LOC100651983	XM_012316601.3
LOC100650061	XM_048405292.1,XM_048405293.1
LOC100642329	XM_020863382.2
LOC100651007	XM_003396733.4
LOC105666123	XM_012312463.3
LOC100644702	XM_003401603.4
LOC105667195	XM_048411242.1
LOC100645422	XM_003400393.4
LOC100649204	XM_012321045.3
LOC100651388	XM_012317430.3,XM_003401498.4,XM_048412456.1
LOC100651125	XM_003395272.3
LOC100651786	XM_048413861.1
LOC100644322	XM_003393853.2
LOC100631065	XM_003400908.4
LOC100646047	XM_048404512.1,XM_048404511.1,XM_048404513.1,XM_048404515.1,XM_048404516.1,XM_048404517.1
LOC100644215	XM_012313886.3,XM_012313887.3,XM_003399023.4
LOC100650072	XM_048405031.1,XM_003394936.4
LOC100652056	XM_003400936.4,XM_048412484.1,XM_048412485.1
LOC100648748	XM_048406350.1,XM_012309570.3,XM_048406351.1,XM_048406352.1
LOC100650241	XM_012309855.2
LOC100648346	XM_003402111.4,XM_048414111.1
LOC100649549	XM_020865323.2,XM_020865324.2
LOC105666620	XM_012317661.3
LOC100648162	XM_012308813.3,XM_012308814.3
LOC125386410	XM_048412630.1
LOC100648877	XM_012315173.3,XM_048410914.1,XM_012315174.3,XM_012315178.3,XM_012315179.3,XM_012315175.3,XM_012315172.3,XM_012315171.3
LOC100644156	XM_003402542.4
LOC100646614	XM_003393403.4,XM_048409022.1,XM_048409018.1
LOC125384922	XM_048405094.1
LOC100651579	XM_048410954.1
LOC100645649	XM_012314755.3
LOC100650397	XM_003394859.4
LOC100645335	XM_048409446.1
LOC100643561	XM_012320530.3,XM_003394330.4
LOC100643801	XM_020862973.2,XM_012308451.3,XM_048405852.1,XM_020862974.2
LOC100647628	XM_048409262.1,XM_048409261.1,XM_048409265.1,XM_020865151.2,XM_012312691.3,XM_048409264.1,XM_020865152.2,XM_048409263.1,XM_003398317.4,XM_048409266.1
LOC100647044	XM_048414011.1
LOC100648908	XM_003398657.4,XM_003398656.4,XM_048410565.1,XM_012313327.3,XM_012313325.3,XM_012313324.3,XM_012313326.3,XM_048410564.1
LOC100645111	XM_003392992.4
LOC100644435	XM_048414649.1,XM_003394259.4
LOC100648249	XM_003396307.4
LOC100648926	XM_003393343.4
LOC100647606	XM_012320234.3,XM_048412656.1,XM_048412659.1
LOC100648504	XM_003393728.3
LOC100644942	XM_012316904.3
LOC100647617	XM_003396058.4
LOC100649035	XM_003401234.4
LOC100647196	XM_012316050.3,XM_012316052.3,XM_012316049.3,XM_048412297.1,XM_003400489.4
LOC100646783	XM_003396613.4,XM_048407077.1
LOC100648864	XM_003396716.3
LOC110120050	XM_048414119.1
LOC100643255	XM_003399733.4,XM_003399734.3
LOC100648069	XM_003400413.4
LOC100642226	XM_012316321.3,XM_020866542.2,XM_012316322.3,XM_048412016.1,XM_012316323.3,XM_048412015.1,XM_003400855.4,XM_012316324.3
LOC100642949	XM_020866664.2
LOC100646986	XM_048409353.1,XM_048409357.1,XM_048409361.1,XM_048409356.1,XM_048409359.1,XM_020864942.2,XM_048409362.1,XM_048409355.1,XM_048409354.1,XM_048409358.1,XM_048409370.1,XM_048409363.1,XM_048409360.1,XM_048409364.1,XM_048409366.1,XM_048409365.1,XM_048409368.1,XM_048409367.1,XM_048409369.1,XM_048409372.1,XM_048409371.1
LOC105666762	XM_012318713.3
LOC100645817	XM_048406036.1
LOC105666148	XM_012312708.3
LOC100646274	XM_003401774.4
LOC100642208	XM_048407649.1
LOC100643107	XM_003393063.4,XM_003393062.4,XM_048407333.1,XM_012308798.3
LOC100650179	XM_003401805.4,XM_012317848.3
LOC100647264	XM_012310118.3,XM_003396533.4,XM_048407834.1
LOC100643697	XM_003397161.4
LOC100643116	XM_003395122.4
LOC100647849	XM_048407159.1
LOC100646013	XM_048413687.1,XM_048413689.1,XM_048413690.1,XM_048413688.1,XM_048413693.1,XM_048413691.1,XM_048413694.1,XM_048413692.1,XM_048413696.1,XM_048413697.1
LOC100648303	XM_048413916.1,XM_048413914.1,XM_048413919.1,XM_048413915.1,XM_048413917.1
LOC100648390	XM_012320543.3,XM_012320542.3,XM_012320541.3,XM_012320540.3,XM_048404598.1,XM_048404597.1,XM_048404599.1,XM_048404595.1,XM_012320548.3
LOC100645828	XM_012308555.3,XM_012308559.3,XM_012308557.3,XM_048405894.1,XM_048405896.1,XM_048405895.1
LOC100645566	XM_020865233.2,XM_003398708.4
LOC100644675	XM_003394413.4
LOC100645806	XM_003399913.4,XM_020865879.2,XM_020865880.2,XM_012314735.3,XM_012314736.3
LOC100648723	XM_003401477.4
LOC100652329	XM_012317891.3,XM_012317889.3,XM_012317888.3,XM_012317887.3,XM_012317890.3,XM_012317893.3,XM_012317892.3,XM_012317895.3,XM_012317894.3,XM_012317896.3
LOC110119538	XM_020864373.2
LOC100644809	XM_020864415.2,XM_048408664.1,XM_020864414.2
LOC100644569	XM_003398702.4,XM_012313360.3,XM_003398703.4
LOC100650895	XM_003399155.4
LOC100645837	XM_003397177.4,XM_012311177.3,XM_048408240.1
LOC100646901	XM_048406210.1,XM_012308645.3,XM_048406211.1
LOC100646682	XM_012316242.3
LOC100649352	XM_048412294.1,XM_048412295.1,XM_048412296.1
LOC100646467	XM_048407140.1,XM_048407141.1,XM_012309791.3,XM_020863981.2,XM_048407143.1
LOC110120006	XM_020867349.2
LOC100647153	XM_003398399.4,XM_012312775.3
LOC100645881	XM_012312410.3,XM_012312409.3
LOC100649108	XM_012314920.3,XM_003399700.4,XM_048410935.1,XM_020865970.2,XM_012314922.3
LOC100647650	XM_003394039.4
LOC100649126	XM_003393267.4,XM_048406155.1
LOC100646033	XM_003398873.4
LOC100649785	XM_003401000.4
LOC105667067	XM_012320127.2
LOC100650283	XM_048407240.1,XM_048407234.1,XM_048407235.1,XM_048407236.1,XM_048407237.1,XM_020863583.2,XM_048407238.1,XM_048407239.1
LOC100645052	XM_048408376.1,XM_012311999.3,XM_048408377.1
LOC100643136	XM_012316418.2
LOC105666077	XM_020864480.2,XM_048408732.1
LOC100642571	XM_012311366.2,XM_012311367.3,XM_012311368.3,XM_012311370.3,XM_003397392.4,XM_012311369.2
LOC100648622	XM_012320819.3,XM_020868511.2,XM_003394293.4
LOC105666160	XM_012312904.3,XM_048409333.1,XM_020864956.2,XM_020864955.2,XM_012312905.3
LOC100647681	XM_048407673.1
LOC100650774	XM_012311872.3
LOC100644415	XM_003400139.4
LOC100645131	XM_003398213.4,XM_012312560.3,XM_012312559.3,XM_012312555.3,XM_012312556.3
LOC100643886	XM_048405979.1
LOC100649404	XM_003394053.4
LOC100645222	XM_048413217.1,XM_003401689.4,XM_048413218.1,XM_048413219.1
LOC100645315	XM_003394736.4
LOC100642562	XM_003394878.4
LOC100642802	XM_048405228.1,XM_012307843.2,XM_003395202.4,XM_020862806.2,XM_012307845.3
LOC125385169	XM_048406168.1
LOC100644004	XM_003394008.4
LOC100652104	XM_003393597.4
LOC125385915	XM_048409934.1
LOC100649015	XM_012313522.3,XM_003393423.4
LOC100651941	XM_048404348.1,XM_048404352.1,XM_048404354.1,XM_048404356.1,XM_048404355.1,XM_048404347.1,XM_048404357.1,XM_048404349.1,XM_048404350.1,XM_048404351.1,XM_048404353.1
LOC100647637	XM_003400492.4
LOC100651665	XM_048413280.1,XM_048413277.1,XM_048413281.1,XM_048413279.1,XM_048413278.1,XM_048413276.1,XM_048413285.1,XM_048413284.1,XM_048413282.1,XM_048413283.1,XM_048413286.1
LOC100645187	XM_012307724.3,XM_012307723.3
LOC100644646	XM_048408930.1,XM_012312082.2
LOC100644235	XM_003403159.4
LOC100645159	XM_003394417.4
LOC100648449	XM_048410177.1,XM_048410176.1,XM_048410175.1,XM_003398654.4
LOC100642694	XM_048408868.1,XM_048408867.1,XM_020864382.2
LOC100651321	XM_012308735.2,XM_012308738.2,XM_012308736.2,XM_012308739.2
LOC100650767	XM_003396561.4
LOC100651701	XM_012317300.3,XM_012317299.3,XM_003401420.4,XM_020866959.2
LOC100647742	XM_003398318.4
LOC100646634	XM_003400485.4,XM_048412277.1
LOC125384608	XM_048407112.1,XM_048407113.1,XM_020863777.2,XM_020863778.2
LOC105665718	XM_012308380.3
LOC100646178	XM_003395556.4
LOC105666244	XM_012313680.2
LOC100647168	XM_003403022.4,XM_012319669.3
LOC100646474	XM_012312768.3,XM_012312767.3,XM_048409411.1,XM_048409412.1,XM_012312770.3
LOC100642408	XM_012312140.3,XM_020864628.2,XM_012312141.3,XM_012312137.3,XM_012312135.3,XM_012312134.3
LOC100645994	XM_003397579.4
LOC100644193	XM_020867194.2,XM_003401756.4
LOC100647464	XM_048408052.1,XM_012310872.3,XM_048408051.1
LOC100652093	XM_012316816.3
LOC100651036	XM_048405375.1,XM_048405368.1,XM_048405370.1,XM_048405371.1,XM_048405367.1,XM_048405373.1,XM_048405374.1,XM_048405369.1
LOC100643455	XM_003398124.4,XM_012312423.3
LOC100642426	XM_012318055.3,XM_012318051.3,XM_012318053.3,XM_048413864.1,XM_020867379.2,XM_048413863.1,XM_012318049.3,XM_012318050.3,XM_012318052.3
LOC100649962	XM_003396966.4
LOC125385062	XM_048405661.1
LOC105666392	XM_012315403.2
LOC100645598	XM_003397175.4
LOC100648375	XM_003401393.4,XM_048412541.1,XM_003401394.4,XM_048412542.1
LOC105667074	XM_048412387.1,XM_048412383.1,XM_048412380.1,XM_048412394.1,XM_048412386.1
LOC100646741	XM_003396697.4
LOC100644603	XM_012308401.3
LOC100644690	XM_003399421.4
LOC100648760	XM_020865259.2,XM_048409886.1,XM_048409888.1,XM_048409890.1,XM_048409885.1,XM_048409887.1,XM_048409889.1,XM_020865258.2,XM_012313948.3,XM_048409883.1,XM_048409892.1,XM_048409891.1,XM_048409884.1,XM_020865255.2
LOC100651247	XM_003395432.4,XM_048405907.1
LOC100648577	XM_003401230.4,XM_003401231.4
LOC100650338	XM_012315611.3,XM_012315612.3,XM_012315610.3,XM_012315608.3
LOC110119773	XM_020865998.2
LOC100650736	XM_020865420.2,XM_048410222.1,XM_048410223.1,XM_003399233.4,XM_012314195.3,XM_012314197.3,XM_048410225.1,XM_048410227.1,XM_048410224.1,XM_048410226.1,XM_020865422.2
LOC100649849	XM_020865027.2,XM_003398421.4
LOC100643478	XM_003394169.4
LOC100645543	XM_012318131.3
LOC100642253	XM_020864649.2
LOC100651673	XM_048404257.1,XM_020868726.2,XM_048404254.1,XM_048404253.1,XM_048404256.1,XM_048404252.1,XM_048404255.1,XM_048404258.1
LOC100648102	XM_003397919.4,XM_012312299.3,XM_012312298.3
LOC100648358	XM_048404837.1,XM_048404838.1,XM_048404842.1,XM_048404841.1,XM_048404836.1,XM_012308300.3,XM_012308306.2,XM_048404839.1,XM_012308293.3,XM_048404840.1,XM_048404843.1
LOC100648756	XM_003398411.4,XM_012312800.3
LOC100652048	XM_003398758.3
LOC100651170	XM_020865374.2,XM_003398998.4
LOC100644762	XM_003397005.3,XM_012310948.2
LOC100649264	XM_003397768.4,XM_012311998.3
LOC100644148	XM_020866701.2,XM_020866704.2,XM_020866699.2,XM_012316595.3
LOC100645292	XM_003398298.4
LOC100642440	XM_003394241.4
LOC105666942	XM_012319695.3,XM_048413029.1
LOC100644444	XM_003396840.4
LOC100642769	XM_003399565.4,XM_012314438.3
LOC100648953	XM_003400179.4
LOC125384640	XM_048404080.1,XM_048404079.1
LOC100645344	XM_012315232.3,XM_012315234.3
LOC100650001	XM_012311735.3
LOC100651067	XM_003393510.4,XM_048409652.1
LOC100646216	XM_020866127.2,XM_048410641.1,XM_048410597.1,XM_012318618.3,XM_020866157.2,XM_020866116.2,XM_020866123.2,XM_048410653.1,XM_020866134.2,XM_020866120.2,XM_020866132.2,XM_048410659.1,XM_020866149.2,XM_020866129.2,XM_048410612.1,XM_012318575.3,XM_012318620.3,XM_048410666.1,XM_048410673.1
LOC100649617	XM_048411223.1,XM_048411224.1,XM_003394691.4,XM_012321301.3,XM_012321300.3,XM_012321297.3,XM_012321293.3,XM_020862706.2,XM_020862705.2,XM_003394692.4,XM_012321298.3,XM_048411222.1,XM_012321299.3
