LOC122571469	XM_043735245.1
LOC122566110	XM_043722859.1,XM_043722861.1,XM_043722860.1
LOC122567107	XM_043725324.1,XM_043725323.1
LOC122576693	XM_043747356.1,XM_043747357.1,XM_043747355.1
LOC122569287	XM_043730100.1,XM_043730102.1,XM_043730104.1,XM_043730101.1
LOC122566559	XM_043723997.1,XM_043723998.1,XM_043724000.1,XM_043724001.1
LOC122574276	XM_043741672.1,XM_043741673.1
LOC122575300	XM_043744072.1,XM_043744074.1,XM_043744073.1
LOC122568687	XM_043728711.1
LOC122572309	XM_043737136.1,XM_043737135.1
LOC122567223	XM_043725572.1
LOC122566180	XM_043723072.1
LOC122569217	XM_043729896.1,XM_043729895.1,XM_043729894.1
LOC122571304	XM_043734884.1
LOC122570360	XM_043732566.1
LOC122569594	XM_043730849.1
LOC122573803	XM_043740670.1,XM_043740671.1
LOC122574464	XM_043742112.1
LOC122566563	XM_043724010.1
LOC122574143	XM_043741365.1
LOC122570936	XM_043733972.1,XM_043733971.1,XM_043733970.1,XM_043733974.1,XM_043733973.1
LOC122575059	XM_043743464.1
LOC122571558	XM_043735473.1
LOC122575815	XM_043745244.1,XM_043745245.1
LOC122568038	XM_043727342.1
LOC122575452	XM_043744401.1
LOC122568073	XM_043727398.1
LOC122572050	XM_043736570.1
LOC122567191	XM_043725506.1
LOC122567066	XM_043725157.1,XM_043725158.1,XM_043725161.1,XM_043725159.1
LOC122566896	XM_043724823.1
LOC122572316	XM_043737156.1
LOC122569097	XM_043729621.1
LOC122566068	XM_043722790.1
LOC122574035	XM_043741109.1,XM_043741108.1
LOC122567898	XM_043727029.1,XM_043727030.1,XM_043727033.1,XM_043727032.1,XM_043727036.1,XM_043727035.1,XM_043727034.1
LOC122566711	XM_043724364.1
LOC122577911	XM_043749605.1
LOC122576277	XM_043746338.1,XM_043746333.1,XM_043746344.1,XM_043746339.1,XM_043746341.1,XM_043746346.1,XM_043746335.1,XM_043746336.1,XM_043746337.1,XM_043746340.1,XM_043746343.1,XM_043746342.1
LOC122568712	XM_043728782.1,XM_043728783.1,XM_043728786.1,XM_043728785.1
LOC122576234	XM_043746296.1,XM_043746284.1,XM_043746240.1,XM_043746234.1,XM_043746257.1,XM_043746249.1,XM_043746227.1,XM_043746267.1,XM_043746275.1,XM_043746307.1
LOC122568533	XM_043728388.1,XM_043728387.1
LOC122571117	XM_043734458.1,XM_043734457.1
LOC122567384	XM_043725816.1
LOC122577459	XM_043748786.1
LOC122577052	XM_043748133.1,XM_043748132.1,XM_043748135.1,XM_043748130.1,XM_043748129.1,XM_043748127.1,XM_043748128.1,XM_043748137.1,XM_043748136.1,XM_043748134.1,XM_043748138.1
LOC122571053	XM_043734263.1,XM_043734260.1,XM_043734262.1,XM_043734264.1,XM_043734261.1,XM_043734265.1
LOC122575525	XM_043744569.1,XM_043744567.1,XM_043744568.1,XM_043744566.1,XM_043744571.1,XM_043744570.1
LOC122568578	XM_043728468.1
LOC122573311	XM_043739474.1,XM_043739473.1,XM_043739472.1,XM_043739471.1
LOC122570801	XM_043733651.1
LOC122575723	XM_043745072.1
LOC122568735	XM_043728831.1
LOC122575861	XM_043745349.1,XM_043745348.1
LOC122571587	XM_043735539.1,XM_043735540.1,XM_043735538.1
LOC122575168	XM_043743766.1
LOC122577839	XM_043749519.1,XM_043749520.1,XM_043749521.1
LOC122572978	XM_043738774.1,XM_043738773.1,XM_043738772.1,XM_043738775.1
LOC122572933	XM_043738669.1,XM_043738674.1,XM_043738673.1,XM_043738672.1,XM_043738670.1,XM_043738675.1
LOC122570108	XM_043732012.1,XM_043732013.1
LOC122573217	XM_043739299.1,XM_043739300.1
LOC122577661	XM_043749105.1
LOC122577544	XM_043748871.1
LOC122575447	XM_043744387.1,XM_043744385.1,XM_043744386.1,XM_043744388.1
LOC122573594	XM_043740179.1
LOC122576371	XM_043746564.1,XM_043746563.1
LOC122575639	XM_043744908.1,XM_043744918.1,XM_043744925.1
LOC122567004	XM_043725053.1,XM_043725062.1,XM_043725071.1
LOC122568658	XM_043728636.1
LOC122574927	XM_043743176.1,XM_043743174.1,XM_043743177.1,XM_043743173.1,XM_043743184.1,XM_043743172.1,XM_043743179.1,XM_043743178.1,XM_043743182.1,XM_043743175.1,XM_043743183.1
LOC122566820	XM_043724606.1
LOC122574419	XM_043742015.1,XM_043742014.1,XM_043742016.1
LOC122569803	XM_043731402.1,XM_043731401.1
LOC122572630	XM_043737822.1,XM_043737826.1,XM_043737820.1,XM_043737821.1,XM_043737825.1,XM_043737824.1,XM_043737828.1,XM_043737827.1
LOC122573365	XM_043739614.1,XM_043739613.1
LOC122575080	XM_043743515.1,XM_043743513.1,XM_043743514.1
LOC122567353	XM_043725748.1,XM_043725749.1
LOC122572089	XM_043736673.1
LOC122576491	XM_043746880.1,XM_043746878.1,XM_043746879.1
LOC122571084	XM_043734349.1,XM_043734352.1,XM_043734351.1,XM_043734353.1
LOC122572482	XM_043737459.1,XM_043737458.1
LOC122570799	XM_043733649.1,XM_043733648.1
LOC122575977	XM_043745572.1,XM_043745576.1,XM_043745575.1,XM_043745573.1,XM_043745574.1,XM_043745571.1
LOC122575832	XM_043745297.1
LOC122571930	XM_043736286.1
LOC122572167	XM_043736822.1,XM_043736821.1
LOC122577965	XM_043749728.1
LOC122574655	XM_043742480.1,XM_043742482.1,XM_043742478.1,XM_043742479.1,XM_043742483.1
LOC122569311	XM_043730174.1
LOC122575934	XM_043745463.1
LOC122574406	XM_043741981.1,XM_043741990.1,XM_043741999.1
LOC122574292	XM_043741705.1
LOC122574738	XM_043742693.1,XM_043742682.1,XM_043742694.1,XM_043742681.1,XM_043742683.1,XM_043742688.1,XM_043742690.1,XM_043742691.1,XM_043742692.1,XM_043742686.1,XM_043742687.1,XM_043742689.1,XM_043742680.1,XM_043742684.1
LOC122566765	XM_043724473.1,XM_043724474.1,XM_043724472.1
LOC122570313	XM_043732449.1,XM_043732450.1,XM_043732448.1,XM_043732452.1,XM_043732451.1
LOC122574773	XM_043742768.1
LOC122572448	XM_043737407.1,XM_043737403.1,XM_043737405.1,XM_043737406.1,XM_043737404.1
LOC122577047	XM_043748126.1
LOC122573097	XM_043739041.1,XM_043739045.1,XM_043739039.1,XM_043739040.1,XM_043739035.1,XM_043739038.1,XM_043739042.1,XM_043739043.1,XM_043739036.1,XM_043739044.1
LOC122567507	XM_043726113.1
LOC122571633	XM_043735650.1
LOC122571366	XM_043735014.1,XM_043735012.1,XM_043735015.1
LOC122566510	XM_043723885.1,XM_043723884.1,XM_043723883.1,XM_043723882.1
LOC122573822	XM_043740720.1,XM_043740719.1
LOC122566498	XM_043723830.1,XM_043723832.1,XM_043723829.1,XM_043723831.1
LOC122574597	XM_043742326.1,XM_043742328.1
LOC122569535	XM_043730708.1
LOC122569467	XM_043730552.1,XM_043730551.1
LOC122573924	XM_043740927.1
LOC122577324	XM_043748596.1,XM_043748597.1
LOC122570843	XM_043733726.1
LOC122567496	XM_043726077.1,XM_043726079.1,XM_043726078.1,XM_043726076.1
LOC122567202	XM_043725526.1,XM_043725528.1,XM_043725525.1,XM_043725527.1,XM_043725523.1,XM_043725530.1,XM_043725529.1,XM_043725531.1,XM_043725532.1,XM_043725533.1
LOC122565585	XM_043721674.1,XM_043721675.1,XM_043721677.1,XM_043721679.1,XM_043721676.1
LOC122568636	XM_043728585.1,XM_043728584.1,XM_043728586.1
LOC122574214	XM_043741534.1,XM_043741535.1,XM_043741538.1,XM_043741539.1,XM_043741537.1,XM_043741536.1,XM_043741532.1,XM_043741533.1
LOC122576859	XM_043747712.1
LOC122570070	XM_043731919.1
LOC122569841	XM_043731643.1,XM_043731564.1,XM_043731733.1,XM_043732051.1,XM_043731895.1,XM_043732431.1,XM_043731506.1,XM_043731965.1,XM_043732518.1,XM_043731819.1,XM_043732298.1,XM_043732131.1,XM_043732215.1,XM_043732365.1,XM_043732604.1
LOC122570987	XM_043734098.1,XM_043734099.1,XM_043734096.1,XM_043734097.1,XM_043734100.1
LOC122569075	XM_043729555.1,XM_043729553.1,XM_043729554.1,XM_043729552.1
LOC122565868	XM_043722317.1,XM_043722315.1,XM_043722314.1,XM_043722316.1,XM_043722318.1
LOC122567139	XM_043725389.1
LOC122576652	XM_043747253.1,XM_043747252.1,XM_043747254.1
LOC122574756	XM_043742724.1
LOC122571248	XM_043734800.1,XM_043734801.1,XM_043734802.1
LOC122573512	XM_043739954.1
LOC122573733	XM_043740494.1,XM_043740495.1,XM_043740493.1,XM_043740492.1,XM_043740496.1
LOC122573778	XM_043740618.1
LOC122565754	XM_043722057.1,XM_043722058.1
LOC122570530	XM_043732941.1
LOC122567668	XM_043726475.1,XM_043726473.1
LOC122573629	XM_043740259.1
LOC122567376	XM_043725803.1
LOC122577283	XM_043748508.1,XM_043748506.1,XM_043748504.1,XM_043748507.1,XM_043748503.1
LOC122576120	XM_043746009.1,XM_043746010.1,XM_043746007.1
LOC122576295	XM_043746372.1,XM_043746369.1,XM_043746370.1
LOC122566666	XM_043724260.1,XM_043724259.1
LOC122566333	XM_043723435.1,XM_043723436.1
LOC122566378	XM_043723552.1
LOC122576572	XM_043747063.1,XM_043747064.1,XM_043747065.1,XM_043747066.1
LOC122570958	XM_043734027.1
LOC122577716	XM_043749223.1
LOC122573841	XM_043740748.1,XM_043740744.1,XM_043740745.1
LOC122577198	XM_043748345.1,XM_043748346.1
LOC122566604	XM_043724117.1
LOC122576061	XM_043745850.1
LOC122568794	XM_043728961.1
LOC122577891	XM_043749598.1
LOC122576718	XM_043747406.1,XM_043747408.1,XM_043747407.1
LOC122573148	XM_043739170.1
LOC122570762	XM_043733568.1
LOC122568056	XM_043727368.1
LOC122576196	XM_043746116.1,XM_043746117.1
LOC122571536	XM_043735410.1
LOC122572846	XM_043738393.1
LOC122569822	XM_043731435.1
LOC122574808	XM_043742868.1
LOC122567918	XM_043727082.1,XM_043727084.1,XM_043727079.1,XM_043727083.1,XM_043727078.1,XM_043727081.1,XM_043727080.1,XM_043727077.1
LOC122569924	XM_043731586.1,XM_043731587.1
LOC122573467	XM_043739870.1
LOC122573535	XM_043740022.1,XM_043740024.1,XM_043740023.1,XM_043740021.1,XM_043740020.1,XM_043740028.1,XM_043740027.1,XM_043740025.1
LOC122575691	XM_043745006.1,XM_043745007.1
LOC122573182	XM_043739232.1
LOC122574101	XM_043741254.1
LOC122574269	XM_043741663.1
LOC122569629	XM_043730963.1
LOC122575345	XM_043744137.1,XM_043744141.1,XM_043744139.1,XM_043744138.1,XM_043744136.1,XM_043744142.1
LOC122575995	XM_043745640.1,XM_043745643.1,XM_043745642.1,XM_043745639.1
LOC122576032	XM_043745784.1,XM_043745785.1,XM_043745787.1,XM_043745790.1,XM_043745788.1,XM_043745786.1,XM_043745789.1,XM_043745791.1,XM_043745792.1
LOC122576439	XM_043746755.1
LOC122577254	XM_043748436.1,XM_043748437.1,XM_043748439.1,XM_043748438.1
LOC122571076	XM_043734333.1,XM_043734334.1
LOC122577709	XM_043749211.1
LOC122576880	XM_043747766.1,XM_043747765.1,XM_043747767.1
LOC122565783	XM_043722126.1
LOC122567420	XM_043725891.1,XM_043725890.1
LOC122573075	XM_043739005.1,XM_043739006.1
LOC122566909	XM_043724843.1
LOC122568310	XM_043727922.1
LOC122578031	XM_043749885.1,XM_043749888.1,XM_043749887.1,XM_043749890.1,XM_043749889.1
LOC122569778	XM_043731365.1,XM_043731364.1,XM_043731366.1
LOC122574197	XM_043741470.1,XM_043741473.1,XM_043741469.1,XM_043741471.1,XM_043741472.1,XM_043741475.1
LOC122575607	XM_043744762.1,XM_043744759.1,XM_043744760.1,XM_043744758.1,XM_043744765.1,XM_043744761.1,XM_043744763.1
LOC122568380	XM_043728061.1
LOC122567472	XM_043726012.1,XM_043726013.1
LOC122569135	XM_043729692.1,XM_043729693.1,XM_043729690.1,XM_043729694.1,XM_043729691.1,XM_043729695.1
LOC122570667	XM_043733275.1,XM_043733274.1,XM_043733277.1,XM_043733276.1
LOC122567079	XM_043725237.1,XM_043725239.1,XM_043725236.1,XM_043725235.1,XM_043725238.1
LOC122576305	XM_043746415.1,XM_043746417.1,XM_043746416.1,XM_043746418.1,XM_043746419.1,XM_043746420.1,XM_043746422.1,XM_043746421.1
LOC122569582	XM_043731271.1
LOC122574700	XM_043742600.1
LOC122565713	XM_043721960.1,XM_043721961.1
LOC122570875	XM_043733781.1,XM_043733780.1
LOC122577807	XM_043749402.1,XM_043749401.1,XM_043749404.1,XM_043749405.1,XM_043749403.1,XM_043749407.1,XM_043749406.1
LOC122565949	XM_043722524.1,XM_043722525.1,XM_043722526.1,XM_043722527.1,XM_043722523.1
LOC122569548	XM_043730747.1
LOC122566986	XM_043725012.1
LOC122572608	XM_043737760.1
LOC122573236	XM_043739327.1,XM_043739325.1,XM_043739326.1
LOC122576742	XM_043747462.1,XM_043747463.1
LOC122570041	XM_043731863.1
LOC122567988	XM_043727219.1
LOC122565561	XM_043721615.1,XM_043721616.1,XM_043721613.1,XM_043721617.1,XM_043721618.1,XM_043721619.1
LOC122565644	XM_043721835.1
LOC122570130	XM_043732430.1
LOC122572231	XM_043736999.1,XM_043737000.1,XM_043736995.1,XM_043736998.1,XM_043736997.1,XM_043736988.1,XM_043736993.1,XM_043736992.1,XM_043736989.1,XM_043736994.1,XM_043736991.1,XM_043736990.1
LOC122576520	XM_043746933.1
LOC122576788	XM_043747566.1,XM_043747562.1,XM_043747563.1,XM_043747565.1,XM_043747564.1
LOC122569043	XM_043729506.1
LOC122571235	XM_043734754.1
LOC122567392	XM_043725826.1
LOC122577260	XM_043748446.1
LOC122567844	XM_043726971.1,XM_043727041.1,XM_043727298.1,XM_043727128.1,XM_043727211.1
LOC122577786	XM_043749366.1
LOC122576172	XM_043746070.1
LOC122566249	XM_043723243.1
LOC122575493	XM_043744509.1,XM_043744510.1
LOC122577598	XM_043749044.1,XM_043748999.1,XM_043748991.1,XM_043749027.1,XM_043749036.1,XM_043749051.1,XM_043749009.1,XM_043749018.1,XM_043748982.1
LOC122567625	XM_043726372.1,XM_043726371.1
LOC122573548	XM_043740041.1
LOC122571212	XM_043734670.1
LOC122571136	XM_043734494.1
LOC122574323	XM_043741770.1
LOC122576596	XM_043747158.1,XM_043747155.1,XM_043747157.1,XM_043747156.1
LOC122565825	XM_043722220.1,XM_043722207.1,XM_043722206.1,XM_043722210.1,XM_043722221.1,XM_043722208.1,XM_043722211.1,XM_043722213.1,XM_043722212.1,XM_043722214.1,XM_043722215.1,XM_043722216.1,XM_043722218.1,XM_043722217.1,XM_043722219.1,XM_043722222.1,XM_043722223.1
LOC122573135	XM_043739131.1
LOC122574501	XM_043742192.1,XM_043742201.1,XM_043742182.1,XM_043742219.1,XM_043742224.1,XM_043742210.1,XM_043742215.1,XM_043742232.1,XM_043742218.1,XM_043742245.1,XM_043742239.1
LOC122571379	XM_043735052.1,XM_043735047.1,XM_043735048.1,XM_043735049.1
LOC122572374	XM_043737262.1,XM_043737263.1
LOC122573582	XM_043740147.1
LOC122572337	XM_043737198.1
LOC122570917	XM_043733904.1
LOC122570022	XM_043731824.1,XM_043731825.1,XM_043731826.1
LOC122576721	XM_043747418.1
LOC122571092	XM_043734378.1,XM_043734377.1,XM_043734376.1
LOC122572494	XM_043737491.1
LOC122568000	XM_043727253.1
LOC122576863	XM_043747726.1,XM_043747723.1,XM_043747725.1
LOC122571499	XM_043735310.1
LOC122576757	XM_043747494.1
LOC122576085	XM_043745935.1,XM_043745934.1,XM_043745931.1,XM_043745932.1
LOC122573043	XM_043738944.1
LOC122569236	XM_043729954.1
LOC122574284	XM_043741689.1
LOC122573870	XM_043740796.1
LOC122567957	XM_043727151.1,XM_043727150.1,XM_043727149.1,XM_043727148.1
LOC122569112	XM_043729651.1,XM_043729649.1,XM_043729650.1
LOC122565760	XM_043722069.1
LOC122575373	XM_043744194.1,XM_043744193.1,XM_043744195.1,XM_043744192.1,XM_043744191.1,XM_043744190.1,XM_043744197.1
LOC122575338	XM_043744128.1,XM_043744130.1
LOC122567921	XM_043727089.1
LOC122570756	XM_043733563.1,XM_043733562.1
LOC122577918	XM_043749621.1
LOC122571024	XM_043734181.1,XM_043734180.1,XM_043734185.1,XM_043734187.1,XM_043734179.1,XM_043734188.1,XM_043734186.1,XM_043734182.1,XM_043734183.1
LOC122572422	XM_043737364.1
LOC122572784	XM_043738232.1,XM_043738231.1
LOC122571817	XM_043736011.1
LOC122575020	XM_043743338.1,XM_043743342.1,XM_043743339.1,XM_043743340.1,XM_043743341.1
LOC122571789	XM_043735939.1,XM_043735938.1
LOC122570094	XM_043731967.1,XM_043731968.1
LOC122568062	XM_043727418.1
LOC122565691	XM_043721918.1,XM_043721919.1,XM_043721917.1
LOC122573318	XM_043739706.1,XM_043739532.1,XM_043739798.1,XM_043739880.1,XM_043739619.1
LOC122568571	XM_043728451.1,XM_043728449.1,XM_043728452.1,XM_043728450.1
LOC122567198	XM_043725514.1,XM_043725513.1
LOC122576604	XM_043747173.1,XM_043747179.1,XM_043747168.1,XM_043747171.1,XM_043747176.1,XM_043747169.1,XM_043747172.1,XM_043747177.1,XM_043747170.1,XM_043747175.1,XM_043747178.1,XM_043747182.1,XM_043747181.1
LOC122567716	XM_043726604.1,XM_043726605.1
LOC122566061	XM_043722779.1
LOC122566718	XM_043724379.1,XM_043724378.1
LOC122567891	XM_043727021.1,XM_043727018.1,XM_043727017.1,XM_043727019.1,XM_043727022.1,XM_043727020.1
LOC122571527	XM_043735386.1
LOC122572555	XM_043737627.1,XM_043737629.1,XM_043737626.1
LOC122575783	XM_043745178.1,XM_043745179.1,XM_043745181.1
LOC122576909	XM_043747825.1,XM_043747826.1
LOC122577420	XM_043748717.1
LOC122575115	XM_043743634.1,XM_043743635.1,XM_043743639.1,XM_043743638.1
LOC122571551	XM_043735453.1
LOC122568031	XM_043727318.1,XM_043727320.1,XM_043727317.1,XM_043727319.1
LOC122570214	XM_043732259.1,XM_043732257.1,XM_043732258.1,XM_043732260.1
LOC122574843	XM_043742943.1,XM_043742944.1,XM_043742947.1,XM_043742946.1
LOC122566032	XM_043722723.1
LOC122573103	XM_043739060.1,XM_043739061.1,XM_043739062.1
LOC122574070	XM_043741173.1
LOC122566439	XM_043723690.1,XM_043723878.1,XM_043723783.1,XM_043724046.1,XM_043723961.1,XM_043724131.1
LOC122565995	XM_043722640.1
LOC122567709	XM_043726589.1
LOC122574987	XM_043743287.1
LOC122566880	XM_043724757.1,XM_043724756.1,XM_043724758.1
LOC122568140	XM_043727535.1,XM_043727534.1
LOC122566647	XM_043724200.1
LOC122569976	XM_043731717.1,XM_043731722.1,XM_043731719.1,XM_043731721.1,XM_043731720.1,XM_043731716.1,XM_043731718.1,XM_043731714.1,XM_043731713.1,XM_043731712.1,XM_043731715.1
LOC122567254	XM_043725635.1
LOC122566859	XM_043724705.1,XM_043724706.1
LOC122572675	XM_043737952.1
LOC122566015	XM_043722686.1
LOC122574731	XM_043742671.1
LOC122572441	XM_043737392.1,XM_043737393.1,XM_043737390.1,XM_043737391.1
LOC122571445	XM_043735184.1
LOC122573446	XM_043739809.1
LOC122568955	XM_043729325.1,XM_043729332.1
LOC122575216	XM_043743881.1,XM_043743880.1
LOC122575132	XM_043743676.1
LOC122572867	XM_043738449.1,XM_043738450.1,XM_043738451.1,XM_043738453.1,XM_043738452.1
LOC122576498	XM_043746893.1,XM_043746894.1,XM_043746891.1
LOC122572753	XM_043738150.1,XM_043738151.1,XM_043738152.1
LOC122575585	XM_043744695.1
LOC122568770	XM_043728919.1
LOC122569318	XM_043730184.1
LOC122567324	XM_043725698.1
LOC122577202	XM_043748347.1
LOC122571203	XM_043734651.1
LOC122577496	XM_043748829.1
LOC122566120	XM_043722889.1,XM_043722888.1,XM_043722886.1,XM_043722885.1,XM_043722887.1
LOC122568627	XM_043728570.1,XM_043728571.1
LOC122569103	XM_043729632.1,XM_043729631.1,XM_043729633.1
LOC122577668	XM_043749116.1
LOC122574958	XM_043743242.1,XM_043743243.1,XM_043743239.1,XM_043743241.1,XM_043743240.1
LOC122576378	XM_043746581.1,XM_043746583.1,XM_043746579.1,XM_043746584.1,XM_043746582.1,XM_043746580.1
LOC122568651	XM_043728621.1,XM_043728626.1,XM_043728623.1,XM_043728614.1,XM_043728622.1,XM_043728624.1,XM_043728625.1,XM_043728618.1,XM_043728615.1,XM_043728616.1,XM_043728619.1,XM_043728620.1,XM_043728627.1
LOC122566295	XM_043723421.1,XM_043723496.1,XM_043723579.1
LOC122574762	XM_043742735.1,XM_043742736.1
LOC122573976	XM_043741040.1
LOC122576666	XM_043747324.1
LOC122576333	XM_043746490.1,XM_043746493.1,XM_043746494.1,XM_043746491.1
LOC122566652	XM_043724205.1
LOC122570808	XM_043733662.1,XM_043733661.1
LOC122577139	XM_043748276.1
LOC122575868	XM_043745359.1,XM_043745358.1,XM_043745357.1
LOC122571975	XM_043736392.1
LOC122570269	XM_043732381.1,XM_043732366.1
LOC122572200	XM_043736911.1
LOC122572971	XM_043738759.1,XM_043738758.1,XM_043738757.1,XM_043738761.1,XM_043738762.1
LOC122575161	XM_043743740.1,XM_043743742.1,XM_043743741.1,XM_043743743.1
LOC122575209	XM_043743854.1,XM_043743856.1,XM_043743855.1
LOC122571750	XM_043735837.1,XM_043735839.1,XM_043735840.1
LOC122570101	XM_043731991.1,XM_043731990.1,XM_043731994.1,XM_043731993.1,XM_043731989.1,XM_043731992.1
LOC122575096	XM_043743558.1,XM_043743604.1,XM_043743550.1,XM_043743615.1,XM_043743577.1,XM_043743568.1,XM_043743596.1,XM_043743588.1,XM_043743626.1,XM_043743637.1
LOC122570646	XM_043733225.1,XM_043733227.1,XM_043733224.1
LOC122575825	XM_043745264.1,XM_043745266.1
LOC122574041	XM_043741126.1,XM_043741127.1
LOC122568878	XM_043729135.1,XM_043729136.1,XM_043729137.1
LOC122568833	XM_043729050.1
LOC122570253	XM_043732349.1
LOC122568171	XM_043727581.1,XM_043727583.1,XM_043727580.1
LOC122577625	XM_043749041.1
LOC122573008	XM_043738833.1,XM_043738834.1,XM_043738832.1,XM_043738835.1,XM_043738841.1,XM_043738839.1,XM_043738838.1,XM_043738837.1,XM_043738836.1,XM_043738840.1
LOC122567598	XM_043726334.1
LOC122574130	XM_043741334.1
LOC122569251	XM_043730002.1,XM_043730001.1,XM_043730000.1,XM_043729999.1,XM_043730004.1,XM_043730003.1
LOC122576249	XM_043746251.1
LOC122566172	XM_043723036.1
LOC122566596	XM_043724076.1
LOC122567213	XM_043725550.1,XM_043725555.1,XM_043725553.1,XM_043725551.1,XM_043725552.1,XM_043725554.1,XM_043725556.1
LOC122569705	XM_043731162.1,XM_043731161.1,XM_043731174.1,XM_043731173.1,XM_043731172.1,XM_043731171.1,XM_043731168.1,XM_043731167.1,XM_043731166.1,XM_043731165.1,XM_043731170.1,XM_043731169.1,XM_043731164.1,XM_043731163.1
LOC122569227	XM_043729938.1,XM_043729937.1,XM_043729932.1,XM_043729931.1,XM_043729934.1,XM_043729935.1,XM_043729933.1,XM_043729936.1
LOC122571127	XM_043734476.1
LOC122569388	XM_043730369.1,XM_043730368.1,XM_043730370.1,XM_043730371.1,XM_043730372.1
LOC122577957	XM_043749708.1
LOC122574667	XM_043742533.1,XM_043742529.1,XM_043742531.1,XM_043742528.1,XM_043742532.1,XM_043742530.1
LOC122570197	XM_043732214.1
LOC122571858	XM_043736101.1,XM_043736103.1,XM_043736098.1,XM_043736099.1,XM_043736100.1,XM_043736102.1,XM_043736104.1
LOC122572155	XM_043736804.1,XM_043736803.1
LOC122573321	XM_043739497.1,XM_043739498.1
LOC122570700	XM_043733419.1,XM_043733421.1,XM_043733420.1,XM_043733422.1,XM_043733423.1,XM_043733416.1,XM_043733414.1,XM_043733418.1,XM_043733417.1
LOC122571764	XM_043735890.1,XM_043735889.1,XM_043735891.1
LOC122572769	XM_043738201.1,XM_043738199.1,XM_043738202.1,XM_043738203.1
LOC122571151	XM_043734531.1
LOC122568484	XM_043728248.1
LOC122575760	XM_043745145.1,XM_043745146.1,XM_043745148.1,XM_043745147.1,XM_043745144.1
LOC122568722	XM_043728807.1,XM_043728804.1,XM_043728806.1,XM_043728805.1
LOC122573357	XM_043739595.1,XM_043739593.1,XM_043739594.1
LOC122575286	XM_043744031.1,XM_043744029.1,XM_043744032.1,XM_043744030.1,XM_043744034.1,XM_043744033.1
LOC122567093	XM_043725284.1
LOC122578000	XM_043749822.1,XM_043749821.1,XM_043749816.1,XM_043749820.1,XM_043749814.1,XM_043749817.1,XM_043749815.1,XM_043749819.1
LOC122573503	XM_043739929.1
LOC122566863	XM_043724720.1
